ParentEduc_int,TestPrep_int,PracticeSport_int,WklyStudyHours_int,Gender_female,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_free/reduced,LunchType_standard,ParentMaritalStatus_divorced,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,IsFirstChild_no,IsFirstChild_yes,TransportMeans_private,TransportMeans_school_bus,MathScore,ReadingScore,WritingScore
0,0,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,45,48,51
1,1,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,61,86,79
1,0,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,54,63,61
1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,60,62,62
2,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,41,36,36
0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,57,67,65
0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,61,45,47
0,0,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,62,73,72
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,58,57,56
0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,61,64,72
2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,69,79,83
2,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,89,88,87
2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,57,48,43
0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,43,50,51
1,0,2,2,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,75,72,74
2,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,85,79,82
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,69,73,71
3,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,89,95,89
0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,79,80,71
0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,85,72,69
2,1,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,98,100,100
0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,47,43,38
2,0,2,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,63,71,70
2,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,26,38,39
1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,51,60,60
0,0,1,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,53,57,52
2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,67,70,61
2,0,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,79,81,85
1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,84,74,79
1,0,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,61,62,58
0,0,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,87,98,95
1,0,1,2,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,77,75,75
1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,53,73,75
1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,79,78,69
0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,38,46,47
1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,63,74,71
0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,80,82,80
2,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,87,98,98
2,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,93,94,92
0,0,2,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,50,52,47
2,0,1,2,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,77,72,68
3,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,73,67,67
0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,56,61,61
1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,78,72,64
0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,47,44,35
1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,81,64,67
0,0,2,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,61,72,74
3,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,85,82,82
2,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,46,48,42
0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,51,62,50
0,0,2,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,66,79,77
0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,62,48,47
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,60,54,48
1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,66,64,64
2,1,2,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,89,100,98
0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,82,91,87
2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,55,61,63
2,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,62,67,62
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,53,63,54
1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,51,61,54
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,68,77,69
1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,67,79,75
2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,65,74,81
2,1,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,77,73,82
1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,36,37,37
0,0,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,97,80,86
3,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,82,79,79
1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,49,29,34
1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,60,68,65
1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,97,99,98
0,0,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,39,52,49
1,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,59,63,58
0,0,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,35,47,38
0,1,2,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,88,100,100
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,50,58,53
1,1,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,65,70,67
0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,82,72,72
2,0,1,2,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,90,82,71
1,0,1,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,70,52,52
1,0,1,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,75,65,66
0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,59,65,63
1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,62,63,61
3,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,59,67,55
2,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,77,84,82
2,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,64,75,73
2,0,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,61,58,53
0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,66,67,61
3,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,74,73,73
0,1,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,81,71,70
0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,95,100,100
3,1,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,82,97,97
1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,91,85,85
0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,54,61,55
1,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,46,52,42
1,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,64,66,71
3,0,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,83,78,72
0,0,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,76,67,63
1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,66,64,63
0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,63,71,66
0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,78,74,65
1,0,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,77,62,59
2,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,69,54,61
0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,48,47,45
2,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,46,44,38
1,0,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,42,47,47
0,0,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,44,57,52
2,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,69,68,71
2,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,65,76,72
0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,81,81,77
0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,68,66,59
0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,86,83,76
1,0,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,53,48,52
0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,75,89,80
2,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,75,84,91
3,0,2,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,82,79,75
1,1,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,51,58,60
0,0,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,87,91,82
0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,68,74,76
0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,69,66,68
3,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,63,62,57
2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,63,68,64
2,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,57,66,71
2,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,64,56,59
0,1,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,67,56,52
0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,52,63,58
3,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,59,56,64
3,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,78,89,97
1,0,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,62,71,68
2,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,84,75,73
1,1,2,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,77,79,72
0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,63,74,75
0,0,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,76,73,67
0,0,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,60,61,59
0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,66,73,71
3,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,77,97,95
0,0,2,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,98,86,83
1,1,1,2,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,77,69,66
0,1,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,35,42,48
0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,39,55,48
1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,50,65,62
2,1,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,87,90,88
2,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,70,64,62
1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,54,60,59
0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,66,82,81
0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,44,59,58
1,1,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,89,100,100
1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,54,42,40
0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,58,63,69
0,0,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,71,70,78
2,0,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,66,76,70
0,0,1,2,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,39,39,39
1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,79,92,91
2,0,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,71,68,65
2,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,40,47,45
0,0,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,57,64,65
2,0,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,51,54,41
1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,82,88,85
1,0,1,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,51,56,57
1,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,75,82,82
2,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,37,56,55
1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,34,44,47
3,0,1,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,71,75,79
2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,62,68,64
0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,85,77,78
0,0,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,52,52,47
2,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,82,79,86
2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,80,74,71
0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,81,86,72
2,0,1,2,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,92,77,72
0,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,81,81,80
1,0,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,77,85,85
0,1,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,91,100,100
1,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,51,48,56
0,1,2,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,100,99,97
0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,79,61,60
2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,43,52,55
2,0,2,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,46,46,42
2,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,74,90,100
1,0,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,90,96,100
2,0,2,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,52,62,57
0,0,1,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,69,71,68
2,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,87,79,76
2,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,86,80,80
2,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,43,68,66
2,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,68,71,69
0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,81,81,84
2,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,77,78,86
1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,80,86,83
0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,96,91,86
3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,61,61,60
0,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,63,64,61
1,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,79,72,72
0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,52,67,56
1,1,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,53,59,63
1,0,2,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,47,51,51
1,0,2,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,70,71,70
2,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,46,40,38
2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,59,59,47
1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,32,37,36
1,0,2,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,56,53,55
0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,43,49,50
0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,65,60,56
3,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,77,84,79
1,1,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,61,72,82
2,0,2,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,65,58,61
1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,59,79,72
2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,63,63,64
0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,24,36,32
2,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,67,60,60
0,1,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,90,89,87
0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,55,62,51
3,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,42,59,61
0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,78,64,67
2,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,64,57,55
2,0,2,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,100,100,100
0,1,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,91,87,86
0,1,1,2,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,67,83,75
0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,32,38,36
1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,39,62,64
0,0,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,65,64,60
0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,60,68,67
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,49,56,49
1,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,60,46,46
0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,59,62,56
0,0,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,65,68,69
2,0,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,67,70,66
0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,64,65,63
2,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,50,65,66
0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,47,48,37
2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,76,78,77
2,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,53,63,64
0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,68,95,94
0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,47,41,36
2,1,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,86,100,99
2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,66,66,64
1,0,2,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,76,78,71
0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,67,72,72
3,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,27,36,39
2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,77,80,89
0,1,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,57,72,71
0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,59,60,55
2,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,69,94,96
0,0,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,46,59,58
2,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,57,56,59
1,1,1,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,78,76,71
0,0,2,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,79,86,84
2,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,79,94,100
1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,89,88,81
0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,78,73,66
2,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,64,59,61
0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,63,69,71
2,1,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,80,81,83
2,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,73,68,70
0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,41,46,41
1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,92,93,90
0,1,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,33,46,46
2,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,46,59,59
2,0,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,71,58,61
2,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,80,79,80
2,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,65,65,73
0,1,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,69,75,76
3,0,2,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,67,65,63
0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,66,73,70
0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,85,83,87
1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,63,73,67
0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,61,62,61
2,0,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,69,69,71
2,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,57,60,57
0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,46,49,50
2,0,1,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,50,62,60
0,0,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,80,71,72
1,0,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,61,73,71
2,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,68,79,74
1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,51,55,57
2,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,46,64,57
2,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,62,58,51
2,0,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,59,77,70
0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,57,66,64
0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,80,75,83
2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,52,68,66
2,1,2,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,55,62,59
1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,75,80,80
0,0,2,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,78,67,61
1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,47,62,57
0,0,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,93,80,78
0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,52,56,55
